SeriesId,AreaCode,ItemCode,SeriesTitle,FootnoteCodes,BeginYear,BeginPeriod,EndYear,EndPeriod
"APU0300711415    ",300,711415,"Strawberries, dry pint, per 12 oz. (340.2 gm) in South urban, average price, not seasonally adjusted","          ",1980,M03,2017,M07
"APU0300711416    ",300,711416,"Grapes, Emperor or Tokay (cost per pound/453.6 grams) in South urban, average price, not seasonally adjusted","          ",1980,M01,1987,M01
"APU0300711417    ",300,711417,"Grapes, Thompson Seedless, per lb. (453.6 gm) in South urban, average price, not seasonally adjusted","          ",1980,M07,2017,M07
"APU0300711418    ",300,711418,"Cherries, per lb. (453.6 gm) in South urban, average price, not seasonally adjusted","          ",1980,M06,2017,M07
"APU0300712111    ",300,712111,"Potatoes, white (cost per pound/453.6 grams) in South urban, average price, not seasonally adjusted","          ",1980,M01,1986,M02
"APU0300712112    ",300,712112,"Potatoes, white, per lb. (453.6 gm) in South urban, average price, not seasonally adjusted","          ",1986,M03,2017,M07
"APU0300712211    ",300,712211,"Lettuce, iceberg, per lb. (453.6 gm) in South urban, average price, not seasonally adjusted","          ",1980,M01,2017,M07
"APU0300712311    ",300,712311,"Tomatoes, field grown, per lb. (453.6 gm) in South urban, average price, not seasonally adjusted","          ",1980,M01,2017,M07
"APU0300712401    ",300,712401,"Cabbage, per lb. (453.6 gm) in South urban, average price, not seasonally adjusted","          ",1980,M01,2008,M09
"APU0300712402    ",300,712402,"Celery, per lb. (453.6 gm) in South urban, average price, not seasonally adjusted","          ",1980,M01,1994,M08
"APU0300712403    ",300,712403,"Carrots, short trimmed and topped, per lb. (453.6 gm) in South urban, average price, not seasonally adjusted","          ",1980,M01,2000,M04
"APU0300712404    ",300,712404,"Onions, dry yellow, per lb. (453.6 gm) in South urban, average price, not seasonally adjusted","          ",1980,M01,1990,M07
"APU0300712405    ",300,712405,"Onions, green scallions (cost per pound/453.6 grams) in South urban, average price, not seasonally adjusted","          ",1981,M05,1985,M07
"APU0300712406    ",300,712406,"Peppers, sweet, per lb. (453.6 gm) in South urban, average price, not seasonally adjusted","          ",1980,M01,2012,M10
"APU0300712407    ",300,712407,"Corn on the cob, per lb. (453.6 gm) in South urban, average price, not seasonally adjusted","          ",1980,M01,1988,M07
"APU0300712408    ",300,712408,"Radishes (cost per pound/453.6 grams) in South urban, average price, not seasonally adjusted","          ",1980,M01,1988,M02
"APU0300712409    ",300,712409,"Cucumbers, per lb. (453.6 gm) in South urban, average price, not seasonally adjusted","          ",1980,M01,1997,M12
"APU0300712410    ",300,712410,"Beans, green, snap (cost per pound/453.6 grams) in South urban, average price, not seasonally adjusted","          ",1980,M01,1990,M12
"APU0300712412    ",300,712412,"Broccoli, per lb. (453.6 gm) in South urban, average price, not seasonally adjusted","          ",1995,M07,2013,M10
"APU0300713111    ",300,713111,"Orange juice, frozen concentrate, 12 oz. can, per 16 oz. (473.2 ml) in South urban, average price, not seasonally adjusted","          ",1980,M01,2015,M04
"APU0300713311    ",300,713311,"Apple Sauce, any variety, all sizes, per lb. (453.6 gm) in South urban, average price, not seasonally adjusted","          ",1996,M03,1997,M08
"APU0300713312    ",300,713312,"Peaches, any variety, all sizes, per lb. (453.6 gm) in South urban, average price, not seasonally adjusted","          ",1995,M07,1997,M12
"APU0300714111    ",300,714111,"Potatoes, frozen, French fried, per lb. (453.6 gm) in South urban, average price, not seasonally adjusted","          ",1980,M01,2004,M05
"APU0300714221    ",300,714221,"Corn, canned, any style, all sizes, per lb. (453.6 gm) in South urban, average price, not seasonally adjusted","          ",1995,M07,1997,M12
"APU0300714231    ",300,714231,"Tomatoes, canned, whole, per lb. (453.6 gm) in South urban, average price, not seasonally adjusted","          ",1980,M01,1988,M12
"APU0300714232    ",300,714232,"Tomatoes, canned, any type, all sizes,  per lb. (453.6 gm) in South urban, average price, not seasonally adjusted","          ",1995,M07,1997,M12
"APU0300714233    ",300,714233,"Beans, dried, any type, all sizes, per lb. (453.6 gm) in South urban, average price, not seasonally adjusted","          ",1995,M07,2017,M07
"APU0300715111    ",300,715111,"Hard candy, solid (cost per pound/453.6 grams) in South urban, average price, not seasonally adjusted","          ",1980,M01,1984,M11
"APU0300715211    ",300,715211,"Sugar, white, all sizes, per lb. (453.6 gm) in South urban, average price, not seasonally adjusted","          ",1980,M01,2017,M07
"APU0300715212    ",300,715212,"Sugar, white, 33-80 oz. pkg, per lb. (453.6 gm) in South urban, average price, not seasonally adjusted","          ",1980,M01,2014,M04
"APU0300715311    ",300,715311,"Jelly (cost per pound/453.6 grams) in South urban, average price, not seasonally adjusted","          ",1980,M01,1981,M12
"APU0300716114    ",300,716114,"Margarine, stick, per lb. (453.6 gm) in South urban, average price, not seasonally adjusted","          ",1984,M01,2012,M04
"APU0300716116    ",300,716116,"Margarine, soft, tubs, per lb. (453.6 gm) in South urban, average price, not seasonally adjusted","          ",1984,M01,2017,M07
"APU0300716121    ",300,716121,"Shortening, vegetable oil blends, per lb. (453.6 gm) in South urban, average price, not seasonally adjusted","          ",1980,M01,2005,M09
"APU0300716141    ",300,716141,"Peanut butter, creamy, all sizes, per lb. (453.6 gm) in South urban, average price, not seasonally adjusted","          ",1984,M01,2011,M09
"APU0300717111    ",300,717111,"Cola, non-diet, return bottles, 6 or 8 pack (cost per 16 ounces/473.2 ml) in South urban, average price, not seasonally adjusted","          ",1980,M01,1985,M06
"APU0300717112    ",300,717112,"Cola, non diet, return bottles, 24-40 ounce (cost per 16 ounces/473.2 ml) in South urban, average price, not seasonally adjusted","          ",1980,M01,1981,M12
"APU0300717113    ",300,717113,"Cola, nondiet, cans, 72 oz. 6 pk., per 16 oz. (473.2 ml) in South urban, average price, not seasonally adjusted","          ",1980,M08,1988,M07
"APU0300717114    ",300,717114,"Cola, nondiet, per 2 liters (67.6 oz) in South urban, average price, not seasonally adjusted","          ",1995,M07,2007,M04
"APU0300717311    ",300,717311,"Coffee, 100%, ground roast, all sizes, per lb. (453.6 gm) in South urban, average price, not seasonally adjusted","          ",1980,M01,2005,M04
"APU0300717312    ",300,717312,"Coffee, 100%, ground roast, 13.1-20 oz. can, per lb. (453.6 gm) in South urban, average price, not seasonally adjusted","          ",1980,M01,1988,M08
"APU0300717324    ",300,717324,"Coffee, instant, plain, regular, 6.1-14 ounce (cost per 16 ounces/453.6 grams) in South urban, average price, not seasonally adjusted","          ",1984,M01,1987,M11
"APU0300717325    ",300,717325,"Coffee, freeze dried, regular, all sizes (cost per 16 ounces/453.6 grams) in South urban, average price, not seasonally adjusted","          ",1987,M01,1988,M03
"APU0300717327    ",300,717327,"Coffee, instant, plain, regular, all sizes, per lb. (453.6 gm) in South urban, average price, not seasonally adjusted","          ",1995,M07,2001,M09
"APU0300717411    ",300,717411,"Coffee, instant, plain, 9.1-14 ounce (cost per 16 ounces/453.6 grams) in South urban, average price, not seasonally adjusted","          ",1980,M01,1983,M12
"APU0300717412    ",300,717412,"Coffee, instant, plain, 3.1-6 ounce (cost per 16 ounces/453.6 grams) in South urban, average price, not seasonally adjusted","          ",1980,M01,1981,M09
"APU0300717413    ",300,717413,"Coffee, freeze dried, plain, 3.1-9 ounce (cost per 16 ounces/453.6 grams) in South urban, average price, not seasonally adjusted","          ",1980,M01,1981,M09
"APU0300718311    ",300,718311,"Potato chips, per 16 oz. in South urban, average price, not seasonally adjusted","          ",1980,M01,2017,M07
"APU0300718631    ",300,718631,"Pork and beans, canned (cost per 16 ounces/453.6 grams) in South urban, average price, not seasonally adjusted","          ",1980,M01,1986,M01
"APU0300720111    ",300,720111,"Malt beverages, all types, all sizes, any origin, per 16 oz. (473.2 ml) in South urban, average price, not seasonally adjusted","          ",1995,M07,2017,M07
"APU0300720211    ",300,720211,"Bourbon whiskey, 375 ml-1.75 liter (cost per 25.4 ounces/750 ml) in South urban, average price, not seasonally adjusted","          ",1985,M12,1988,M11
"APU0300720311    ",300,720311,"Wine, red and white table, all sizes, any origin, per 1 liter (33.8 oz) in South urban, average price, not seasonally adjusted","          ",1995,M07,2017,M07
"APU030072511     ",300,72511,"Fuel oil #2 per gallon (3.785 liters) in South urban, average price, not seasonally adjusted","          ",1978,M11,2017,M05
"APU030072601     ",300,72601,"Utility (piped) gas - 40 therms in South urban, average price, not seasonally adjusted","          ",1978,M11,2013,M06
"APU030072610     ",300,72610,"Electricity per KWH in South urban, average price, not seasonally adjusted","          ",1978,M11,2017,M07
"APU030072611     ",300,72611,"Utility (piped) gas - 100 therms in South urban, average price, not seasonally adjusted","          ",1978,M11,2013,M06
"APU030072620     ",300,72620,"Utility (piped) gas per therm in South urban, average price, not seasonally adjusted","          ",1978,M11,2017,M07
"APU030072621     ",300,72621,"Electricity per 500 KWH in South urban, average price, not seasonally adjusted","          ",1978,M11,2013,M06
"APU030074712     ",300,74712,"Gasoline, leaded regular (cost per gallon/3.8 liters) in South urban, average price, not seasonally adjusted","          ",1978,M01,1991,M04
"APU030074713     ",300,74713,"Gasoline, leaded premium (cost per gallon/3.8 liters) in South urban, average price, not seasonally adjusted","          ",1978,M01,1981,M08
"APU030074714     ",300,74714,"Gasoline, unleaded regular, per gallon/3.785 liters in South urban, average price, not seasonally adjusted","          ",1978,M01,2017,M07
"APU030074715     ",300,74715,"Gasoline, unleaded midgrade, per gallon/3.785 liters in South urban, average price, not seasonally adjusted","          ",1993,M12,2017,M07
"APU030074716     ",300,74716,"Gasoline, unleaded premium, per gallon/3.785 liters in South urban, average price, not seasonally adjusted","          ",1981,M09,2017,M07
"APU030074717     ",300,74717,"Automotive diesel fuel, per gallon/3.785 liters in South urban, average price, not seasonally adjusted","          ",1998,M01,2017,M07
"APU03007471A     ",300,7471A,"Gasoline, all types, per gallon/3.785 liters in South urban, average price, not seasonally adjusted","          ",1978,M01,2017,M07
"APU0300FC1101    ",300,FC1101,"All uncooked ground beef, per lb. (453.6 gm) in South urban, average price, not seasonally adjusted","          ",1998,M01,2017,M07
"APU0300FC2101    ",300,FC2101,"All Uncooked Beef Roasts, per lb. (453.6 gm) in South urban, average price, not seasonally adjusted","          ",1998,M01,2017,M07
"APU0300FC3101    ",300,FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm) in South urban, average price, not seasonally adjusted","          ",1998,M01,2017,M07
"APU0300FC4101    ",300,FC4101,"All Uncooked Other Beef (Excluding Veal), per lb. (453.6 gm) in South urban, average price, not seasonally adjusted","          ",1998,M01,2017,M07
"APU0300FD2101    ",300,FD2101,"All Ham (Excluding Canned Ham and Luncheon Slices), per lb. (453.6 gm) in South urban, average price, not seasonally adjusted","          ",1998,M01,2017,M07
"APU0300FD3101    ",300,FD3101,"All Pork Chops, per lb. (453.6 gm) in South urban, average price, not seasonally adjusted","          ",1998,M01,2017,M07
"APU0300FD4101    ",300,FD4101,"All Other Pork (Excluding Canned Ham and Luncheon Slices), per lb. (453.6 gm) in South urban, average price, not seasonally adjusted","          ",1998,M01,2017,M07
"APU0300FF1101    ",300,FF1101,"Chicken breast, boneless, per lb. (453.6 gm) in South urban, average price, not seasonally adjusted","          ",2006,M01,2017,M07
"APU0300FL2101    ",300,FL2101,"Lettuce, romaine, per lb. (453.6 gm) in South urban, average price, not seasonally adjusted","          ",2006,M01,2014,M05
"APU0400701111    ",400,701111,"Flour, white, all purpose, per lb. (453.6 gm) in West urban, average price, not seasonally adjusted","          ",1980,M01,2017,M07
"APU0400701311    ",400,701311,"Rice, white, long grain, precooked (cost per pound/453.6 grams) in West urban, average price, not seasonally adjusted","          ",1980,M01,1981,M12
"APU0400701312    ",400,701312,"Rice, white, long grain, uncooked, per lb. (453.6 gm) in West urban, average price, not seasonally adjusted","          ",1980,M01,2017,M07
"APU0400701322    ",400,701322,"Spaghetti and macaroni, per lb. (453.6 gm) in West urban, average price, not seasonally adjusted","          ",1988,M02,2017,M07
"APU0400702111    ",400,702111,"Bread, white, pan, per lb. (453.6 gm) in West urban, average price, not seasonally adjusted","          ",1980,M01,2017,M07
"APU0400702112    ",400,702112,"Bread, French, per lb. (453.6 gm) in West urban, average price, not seasonally adjusted","          ",1980,M01,1997,M12
"APU0400702212    ",400,702212,"Bread, whole wheat, pan, per lb. (453.6 gm) in West urban, average price, not seasonally adjusted","          ",1980,M01,2017,M07
"APU0400702213    ",400,702213,"Bread, wheat blend, pan (cost per pound/453.6 grams) in West urban, average price, not seasonally adjusted","          ",1980,M01,1981,M12
"APU0400702221    ",400,702221,"Rolls, hamburger (cost per pound/453.6 grams) in West urban, average price, not seasonally adjusted","          ",1980,M01,1983,M06
"APU0400702411    ",400,702411,"Cupcakes, chocolate (cost per pound/453.6 grams) in West urban, average price, not seasonally adjusted","          ",1980,M01,1986,M12
"APU0400702421    ",400,702421,"Cookies, chocolate chip, per lb. (453.6 gm) in West urban, average price, not seasonally adjusted","          ",1980,M01,2017,M07
"APU0400702611    ",400,702611,"Crackers, soda, salted, per lb. (453.6 gm) in West urban, average price, not seasonally adjusted","          ",1980,M01,1981,M12
"APU0400703111    ",400,703111,"Ground chuck, 100% beef, per lb. (453.6 gm) in West urban, average price, not seasonally adjusted","          ",1980,M01,1988,M02
